Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-06-27,Ecuador,54574,4424,26920,23230,718,18,427,Americas
2020-06-27,Egypt,63923,2708,17140,44075,1168,88,403,Eastern Mediterranean
2020-06-27,El Salvador,5727,143,3447,2137,210,10,156,Americas
2020-06-27,Equatorial Guinea,2001,32,515,1454,0,0,0,Africa
2020-06-27,Eritrea,191,0,53,138,24,0,0,Africa
2020-06-27,Estonia,1986,69,1812,105,0,0,15,Europe
2020-06-27,Eswatini,745,8,370,367,17,0,3,Africa
2020-06-27,Ethiopia,5570,94,2015,3461,145,5,327,Africa
2020-06-27,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-27,Finland,7198,328,6600,270,7,0,0,Europe
2020-06-27,France,200195,29781,75773,94641,0,0,0,Europe
2020-06-27,Gabon,5209,40,2327,2842,0,0,0,Africa
2020-06-27,Gambia,44,2,26,16,1,0,0,Africa
2020-06-27,Georgia,921,14,781,126,2,0,1,Europe
2020-06-27,Germany,194458,8968,177518,7972,422,3,369,Europe
2020-06-27,Ghana,16431,103,12257,4071,597,0,502,Africa
2020-06-27,Greece,3366,191,1374,1801,23,0,0,Europe
2020-06-27,Greenland,13,0,13,0,0,0,0,Europe
2020-06-27,Grenada,23,0,23,0,0,0,0,Americas
2020-06-27,Guatemala,16397,706,3123,12568,569,34,95,Americas
2020-06-27,Guinea,5291,30,4215,1046,31,1,60,Africa
2020-06-27,Guinea-Bissau,1614,22,317,1275,0,0,126,Africa
2020-06-27,Guyana,230,12,109,109,15,0,1,Americas
2020-06-27,Haiti,5777,100,706,4971,55,2,65,Americas
2020-06-27,Holy See,12,0,12,0,0,0,0,Europe
2020-06-27,Honduras,17007,479,1767,14761,1013,8,89,Americas
2020-06-27,Hungary,4138,578,2681,879,11,0,18,Europe
2020-06-27,Iceland,1820,10,1797,13,0,0,-2,Europe
2020-06-27,India,528859,16095,309713,203051,19906,410,13832,South-East Asia
2020-06-27,Indonesia,52812,2720,21909,28183,1385,37,576,South-East Asia
2020-06-27,Iran,220180,10364,180661,29155,2456,125,2809,Eastern Mediterranean
2020-06-27,Iraq,43262,1660,19938,21664,2069,101,1079,Eastern Mediterranean
2020-06-27,Ireland,25437,1734,23364,339,23,4,0,Europe
2020-06-27,Israel,23421,317,17002,6102,621,3,130,Europe
2020-06-27,Italy,240136,34716,188584,16836,175,8,969,Europe
2020-06-27,Jamaica,690,10,552,128,4,0,13,Americas
2020-06-27,Japan,18254,971,16293,990,92,0,69,Western Pacific
2020-06-27,Jordan,1111,9,841,261,7,0,11,Eastern Mediterranean
2020-06-27,Kazakhstan,20319,166,12738,7415,0,16,190,Europe
2020-06-27,Kenya,5811,141,1936,3734,278,4,31,Africa
2020-06-27,Kosovo,2169,37,1047,1085,0,0,0,Europe
2020-06-27,Kuwait,44391,344,34586,9461,688,3,617,Eastern Mediterranean
2020-06-27,Kyrgyzstan,4513,46,2212,2255,67,0,18,Europe
2020-06-27,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-27,Latvia,1115,30,932,153,3,0,0,Europe
2020-06-27,Lebanon,1719,33,1153,533,22,0,9,Eastern Mediterranean
2020-06-27,Lesotho,24,0,4,20,0,0,0,Africa
2020-06-27,Liberia,729,34,291,404,45,0,6,Africa
2020-06-27,Libya,727,18,171,538,14,0,29,Eastern Mediterranean
2020-06-27,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-27,Lithuania,1813,78,1503,232,5,0,2,Europe
2020-06-27,Luxembourg,4217,110,3978,129,44,0,10,Europe
2020-06-27,Madagascar,2005,16,907,1082,83,0,45,Africa
2020-06-27,Malawi,1038,13,260,765,33,0,0,Africa
2020-06-27,Malaysia,8616,121,8308,187,10,0,14,Western Pacific
2020-06-27,Maldives,2305,8,1875,422,22,0,12,South-East Asia
2020-06-27,Mali,2118,113,1398,607,58,0,11,Africa
2020-06-27,Malta,670,9,635,26,0,0,3,Europe
2020-06-27,Mauritania,4025,121,1344,2560,118,1,64,Africa
2020-06-27,Mauritius,341,10,326,5,0,0,0,Africa
2020-06-27,Mexico,212802,26381,160721,25700,4410,602,3894,Americas
2020-06-27,Moldova,16080,521,8963,6596,304,6,198,Europe
2020-06-27,Monaco,103,4,95,4,1,0,0,Europe
2020-06-27,Mongolia,219,0,175,44,0,0,0,Western Pacific
2020-06-27,Montenegro,469,9,315,145,30,0,0,Europe
2020-06-27,Morocco,11877,220,8723,2934,244,2,67,Eastern Mediterranean
2020-06-27,Mozambique,839,5,0,834,23,0,0,Africa
2020-06-27,Namibia,136,0,22,114,15,0,0,Africa
2020-06-27,Nepal,12309,28,2834,9447,554,1,136,South-East Asia
2020-06-27,Netherlands,50275,6124,179,43972,69,2,0,Europe
2020-06-27,New Zealand,1526,22,1484,20,4,0,0,Western Pacific
2020-06-27,Nicaragua,2170,74,1238,858,0,0,0,Americas
2020-06-27,Niger,1062,67,924,71,3,0,5,Africa
2020-06-27,Nigeria,24077,558,8625,14894,779,4,372,Africa
2020-06-27,North Macedonia,5906,277,2236,3393,148,9,30,Europe
2020-06-27,Norway,8846,249,8138,459,14,0,0,Europe
2020-06-27,Oman,36953,159,20363,16431,919,6,881,Eastern Mediterranean
2020-06-27,Pakistan,202955,4118,92624,106213,4072,83,5718,Eastern Mediterranean
2020-06-27,Panama,30658,592,15370,14696,753,17,100,Americas
2020-06-27,Papua New Guinea,11,0,8,3,0,0,0,Western Pacific
2020-06-27,Paraguay,1942,15,1045,882,231,2,32,Americas
2020-06-27,Peru,275989,9135,164024,102830,3625,196,4218,Americas
2020-06-27,Philippines,34803,1236,9430,24137,730,12,248,Western Pacific
2020-06-27,Poland,33714,1435,19972,12307,319,6,754,Europe
2020-06-27,Portugal,41189,1561,26864,12764,323,6,231,Europe
2020-06-27,Qatar,93663,110,77225,16328,879,1,1153,Eastern Mediterranean
2020-06-27,Romania,26022,1589,18530,5903,325,10,349,Europe
2020-06-27,Russia,626779,8958,392703,225118,6843,188,9179,Europe
2020-06-27,Rwanda,878,2,413,463,20,0,15,Africa
2020-06-27,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-27,Saint Lucia,19,0,19,0,0,0,0,Americas
2020-06-27,Saint Vincent and the Grenadines,29,0,29,0,0,0,0,Americas
2020-06-27,San Marino,698,42,656,0,0,0,0,Europe
2020-06-27,Sao Tome and Principe,713,13,219,481,1,0,0,Africa
2020-06-27,Saudi Arabia,178504,1511,122128,54865,3927,37,1657,Eastern Mediterranean
2020-06-27,Senegal,6459,102,4255,2102,105,4,62,Africa
2020-06-27,Serbia,13792,267,12338,1187,227,2,106,Europe
2020-06-27,Seychelles,20,0,11,9,9,0,0,Africa
2020-06-27,Sierra Leone,1410,59,937,414,16,0,23,Africa
2020-06-27,Singapore,43246,26,37163,6057,291,0,338,Western Pacific
2020-06-27,Slovakia,1657,28,1455,174,14,0,0,Europe
2020-06-27,Slovenia,1572,109,1376,87,14,0,0,Europe
2020-06-27,Somalia,2878,90,868,1920,0,0,0,Eastern Mediterranean
2020-06-27,South Africa,131800,2413,67094,62293,7210,73,2983,Africa
2020-06-27,South Korea,12715,282,11364,1069,62,0,47,Western Pacific
2020-06-27,South Sudan,1942,36,224,1682,0,0,0,Africa
2020-06-27,Spain,248469,28341,150376,69752,564,3,0,Europe
2020-06-27,Sri Lanka,2033,11,1639,383,19,0,20,South-East Asia
2020-06-27,Sudan,9257,572,4014,4671,0,0,0,Eastern Mediterranean
2020-06-27,Suriname,467,11,191,265,78,1,10,Americas
2020-06-27,Sweden,65137,5280,0,59857,0,0,0,Europe
2020-06-27,Switzerland,31555,1962,29100,493,69,0,100,Europe
2020-06-27,Syria,256,9,0,247,1,1,0,Eastern Mediterranean
2020-06-27,Taiwan*,447,7,435,5,0,0,0,Western Pacific
2020-06-27,Tajikistan,5799,52,4391,1356,52,0,60,Europe
2020-06-27,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-27,Thailand,3162,58,3053,51,0,0,13,South-East Asia
2020-06-27,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-27,Togo,615,14,396,205,24,0,1,Africa
2020-06-27,Trinidad and Tobago,126,8,109,9,2,0,0,Americas
2020-06-27,Tunisia,1168,50,1025,93,4,0,2,Eastern Mediterranean
2020-06-27,Turkey,195883,5082,169182,21619,1372,17,1984,Europe
2020-06-27,US,2510259,126120,679308,1704831,42705,489,8499,Americas
2020-06-27,Uganda,848,0,761,87,15,0,0,Africa
2020-06-27,Ukraine,42932,1121,19350,22461,957,24,423,Europe
2020-06-27,United Arab Emirates,47360,311,35834,11215,387,1,365,Eastern Mediterranean
2020-06-27,United Kingdom,283785,43598,1364,238823,634,100,1,Europe
2020-06-27,Uruguay,924,26,818,80,5,0,0,Americas
2020-06-27,Uzbekistan,7682,20,5240,2422,255,0,202,Europe
2020-06-27,Venezuela,5130,42,1327,3761,351,1,0,Americas
2020-06-27,Vietnam,355,0,330,25,2,0,0,Western Pacific
2020-06-27,West Bank and Gaza,1815,4,446,1365,258,1,0,Eastern Mediterranean
2020-06-27,Western Sahara,10,1,8,1,0,0,0,Africa
2020-06-27,Yemen,1103,296,417,390,14,3,15,Eastern Mediterranean
2020-06-27,Zambia,1531,21,1233,277,0,0,0,Africa
2020-06-27,Zimbabwe,567,6,142,419,6,0,7,Africa
2020-06-28,Afghanistan,30967,721,12604,17642,351,18,1930,Eastern Mediterranean
2020-06-28,Albania,2402,55,1384,963,72,2,38,Europe
2020-06-28,Algeria,13273,897,9371,3005,305,5,169,Africa
2020-06-28,Andorra,855,52,799,4,0,0,0,Europe
2020-06-28,Angola,267,11,81,175,8,1,0,Africa
2020-06-28,Antigua and Barbuda,69,3,22,44,4,0,0,Americas
2020-06-28,Argentina,59933,1232,20134,38567,2189,25,991,Americas
2020-06-28,Armenia,24645,426,13116,11103,736,5,205,Europe
2020-06-28,Australia,7764,104,7007,653,78,0,14,Western Pacific
2020-06-28,Austria,17654,702,16401,551,74,2,30,Europe
2020-06-28,Azerbaijan,16424,198,9026,7200,534,5,307,Europe
2020-06-28,Bahamas,104,11,87,6,0,0,0,Americas
2020-06-28,Bahrain,25705,83,20517,5105,438,5,736,Eastern Mediterranean
2020-06-28,Bangladesh,137787,1738,55727,80322,3809,43,1409,South-East Asia
2020-06-28,Barbados,97,7,90,0,0,0,0,Americas
2020-06-28,Belarus,61475,383,45027,16065,380,6,901,Europe
2020-06-28,Belgium,61295,9732,16941,34622,86,0,0,Europe
2020-06-28,Belize,24,2,18,4,0,0,0,Americas
2020-06-28,Benin,1149,16,306,827,25,2,11,Africa
2020-06-28,Bhutan,76,0,38,38,1,0,0,South-East Asia
2020-06-28,Bolivia,31524,1014,8517,21993,848,44,359,Americas
2020-06-28,Bosnia and Herzegovina,3935,178,2338,1419,0,0,0,Europe
2020-06-28,Botswana,92,1,25,66,0,0,0,Africa
2020-06-28,Brazil,1344143,57622,746018,540503,30476,552,18303,Americas
2020-06-28,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-28,Bulgaria,4691,219,2508,1964,66,3,33,Europe
2020-06-28,Burkina Faso,959,53,830,76,18,0,0,Africa
2020-06-28,Burma,299,6,218,75,3,0,2,South-East Asia
2020-06-28,Burundi,170,1,115,54,0,0,0,Africa
2020-06-28,Cabo Verde,1155,12,570,573,64,0,2,Africa
2020-06-28,Cambodia,141,0,130,11,0,0,1,Western Pacific
2020-06-28,Cameroon,12592,313,10100,2179,0,0,0,Africa
2020-06-28,Canada,105180,8581,0,96599,315,6,0,Americas
2020-06-28,Central African Republic,3429,45,699,2685,0,0,0,Africa
2020-06-28,Chad,866,74,780,12,1,0,2,Africa
2020-06-28,Chile,271982,5509,232210,34263,4216,162,4155,Americas
2020-06-28,China,84757,4641,78022,2094,14,0,16,Western Pacific
2020-06-28,Colombia,91769,3178,38345,50246,3178,239,3346,Americas
2020-06-28,Comoros,272,7,161,104,0,0,0,Africa
2020-06-28,Congo (Brazzaville),1087,37,456,594,0,0,0,Africa
2020-06-28,Congo (Kinshasa),6827,157,985,5685,137,4,48,Africa
2020-06-28,Costa Rica,3130,15,1366,1749,151,1,41,Americas
2020-06-28,Cote d'Ivoire,9101,66,3808,5227,157,0,86,Africa
2020-06-28,Croatia,2691,107,2152,432,67,0,0,Europe
2020-06-28,Cuba,2332,86,2201,45,2,0,14,Americas
2020-06-28,Cyprus,994,19,833,142,0,0,9,Europe
2020-06-28,Czechia,11603,348,7705,3550,305,-1,23,Europe
2020-06-28,Denmark,12862,604,11695,563,0,0,0,Europe
2020-06-28,Djibouti,4643,52,4348,243,0,0,0,Eastern Mediterranean
2020-06-28,Dominica,18,0,18,0,0,0,0,Americas
2020-06-28,Dominican Republic,31373,726,17142,13505,754,8,476,Americas
2020-06-28,Ecuador,55255,4429,27058,23768,681,5,138,Americas
2020-06-28,Egypt,65188,2789,17539,44860,1265,81,399,Eastern Mediterranean
2020-06-28,El Salvador,5934,152,3557,2225,207,9,110,Americas
2020-06-28,Equatorial Guinea,2001,32,515,1454,0,0,0,Africa
2020-06-28,Eritrea,191,0,53,138,0,0,0,Africa
2020-06-28,Estonia,1987,69,1818,100,1,0,6,Europe
2020-06-28,Eswatini,781,11,372,398,36,3,2,Africa
2020-06-28,Ethiopia,5689,98,2132,3459,119,4,117,Africa
2020-06-28,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-28,Finland,7198,328,6600,270,0,0,0,Europe
2020-06-28,France,199476,29781,75774,93921,0,0,1,Europe
2020-06-28,Gabon,5209,40,2327,2842,0,0,0,Africa
2020-06-28,Gambia,45,2,26,17,1,0,0,Africa
2020-06-28,Georgia,924,15,785,124,3,1,4,Europe
2020-06-28,Germany,194693,8968,177657,8068,235,0,139,Europe
2020-06-28,Ghana,16742,112,12720,3910,311,9,463,Africa
2020-06-28,Greece,3376,191,1374,1811,10,0,0,Europe
2020-06-28,Greenland,13,0,13,0,0,0,0,Europe
2020-06-28,Grenada,23,0,23,0,0,0,0,Americas
2020-06-28,Guatemala,16930,727,3152,13051,533,21,29,Americas
2020-06-28,Guinea,5342,31,4282,1029,51,1,67,Africa
2020-06-28,Guinea-Bissau,1614,22,317,1275,0,0,0,Africa
2020-06-28,Guyana,230,12,109,109,0,0,0,Americas
2020-06-28,Haiti,5777,100,706,4971,0,0,0,Americas
2020-06-28,Holy See,12,0,12,0,0,0,0,Europe
2020-06-28,Honduras,18082,479,1875,15728,1075,0,108,Americas
2020-06-28,Hungary,4142,581,2685,876,4,3,4,Europe
2020-06-28,Iceland,1821,10,1797,14,1,0,0,Europe
2020-06-28,India,548318,16475,321723,210120,19459,380,12010,South-East Asia
2020-06-28,Indonesia,54010,2754,22936,28320,1198,34,1027,South-East Asia
2020-06-28,Iran,222669,10508,183310,28851,2489,144,2649,Eastern Mediterranean
2020-06-28,Iraq,45402,1756,21122,22524,2140,96,1184,Eastern Mediterranean
2020-06-28,Ireland,25439,1735,23364,340,2,1,0,Europe
2020-06-28,Israel,23755,318,17074,6363,334,1,72,Europe
2020-06-28,Italy,240310,34738,188891,16681,174,22,307,Europe
2020-06-28,Jamaica,696,10,552,134,6,0,0,Americas
2020-06-28,Japan,18366,972,16327,1067,112,1,34,Western Pacific
2020-06-28,Jordan,1121,9,860,252,10,0,19,Eastern Mediterranean
2020-06-28,Kazakhstan,21327,178,12933,8216,1008,12,195,Europe
2020-06-28,Kenya,6070,143,1971,3956,259,2,35,Africa
2020-06-28,Kosovo,2169,37,1047,1085,0,0,0,Europe
2020-06-28,Kuwait,44942,348,35494,9100,551,4,908,Eastern Mediterranean
2020-06-28,Kyrgyzstan,5017,50,2294,2673,504,4,82,Europe
2020-06-28,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-28,Latvia,1116,30,932,154,1,0,0,Europe
2020-06-28,Lebanon,1740,34,1153,553,21,1,0,Eastern Mediterranean
2020-06-28,Lesotho,27,0,4,23,3,0,0,Africa
2020-06-28,Liberia,768,34,298,436,39,0,7,Africa
2020-06-28,Libya,762,21,196,545,35,3,25,Eastern Mediterranean
2020-06-28,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-28,Lithuania,1815,78,1503,234,2,0,0,Europe
2020-06-28,Luxembourg,4242,110,3978,154,25,0,0,Europe
2020-06-28,Madagascar,2078,18,944,1116,73,2,37,Africa
2020-06-28,Malawi,1146,13,260,873,108,0,0,Africa
2020-06-28,Malaysia,8634,121,8318,195,18,0,10,Western Pacific
2020-06-28,Maldives,2324,8,1911,405,19,0,36,South-East Asia
2020-06-28,Mali,2147,114,1432,601,29,1,34,Africa
2020-06-28,Malta,670,9,636,25,0,0,1,Europe
2020-06-28,Mauritania,4149,126,1419,2604,124,5,75,Africa
2020-06-28,Mauritius,341,10,326,5,0,0,0,Africa
2020-06-28,Mexico,216852,26648,164646,25558,4050,267,3925,Americas
2020-06-28,Moldova,16250,530,9081,6639,170,9,118,Europe
2020-06-28,Monaco,103,4,95,4,0,0,0,Europe
2020-06-28,Mongolia,220,0,175,45,1,0,0,Western Pacific
2020-06-28,Montenegro,481,11,315,155,12,2,0,Europe
2020-06-28,Morocco,12052,221,8740,3091,175,1,17,Eastern Mediterranean
2020-06-28,Mozambique,859,5,0,854,20,0,0,Africa
2020-06-28,Namibia,183,0,24,159,47,0,2,Africa
2020-06-28,Nepal,12772,28,3013,9731,463,0,179,South-East Asia
2020-06-28,Netherlands,50348,6124,179,44045,73,0,0,Europe
2020-06-28,New Zealand,1528,22,1484,22,2,0,0,Western Pacific
2020-06-28,Nicaragua,2170,74,1238,858,0,0,0,Americas
2020-06-28,Niger,1074,67,939,68,12,0,15,Africa
2020-06-28,Nigeria,24567,565,9007,14995,490,7,382,Africa
2020-06-28,North Macedonia,6080,286,2315,3479,174,9,79,Europe
2020-06-28,Norway,8855,249,8138,468,9,0,0,Europe
2020-06-28,Oman,38150,163,21200,16787,1197,4,837,Eastern Mediterranean
2020-06-28,Pakistan,206512,4167,95407,106938,3557,49,2783,Eastern Mediterranean
2020-06-28,Panama,31686,604,15470,15612,1028,12,100,Americas
2020-06-28,Papua New Guinea,11,0,8,3,0,0,0,Western Pacific
2020-06-28,Paraguay,2127,15,1065,1047,185,0,20,Americas
2020-06-28,Peru,279419,9317,167998,102104,3430,182,3974,Americas
2020-06-28,Philippines,35455,1244,9686,24525,652,8,256,Western Pacific
2020-06-28,Poland,33907,1438,20548,11921,193,3,576,Europe
2020-06-28,Portugal,41646,1564,27066,13016,457,3,202,Europe
2020-06-28,Qatar,94413,110,78702,15601,750,0,1477,Eastern Mediterranean
2020-06-28,Romania,26313,1612,18814,5887,291,23,284,Europe
2020-06-28,Russia,633563,9060,398436,226067,6784,102,5733,Europe
2020-06-28,Rwanda,900,2,443,455,22,0,30,Africa
2020-06-28,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-28,Saint Lucia,19,0,19,0,0,0,0,Americas
2020-06-28,Saint Vincent and the Grenadines,29,0,29,0,0,0,0,Americas
2020-06-28,San Marino,698,42,656,0,0,0,0,Europe
2020-06-28,Sao Tome and Principe,713,13,219,481,0,0,0,Africa
2020-06-28,Saudi Arabia,182493,1551,124755,56187,3989,40,2627,Eastern Mediterranean
2020-06-28,Senegal,6586,105,4291,2190,127,3,36,Africa
2020-06-28,Serbia,14046,270,12464,1312,254,3,126,Europe
2020-06-28,Seychelles,70,0,11,59,50,0,0,Africa
2020-06-28,Sierra Leone,1427,60,943,424,17,1,6,Africa
2020-06-28,Singapore,43459,26,37508,5925,213,0,345,Western Pacific
2020-06-28,Slovakia,1664,28,1461,175,7,0,6,Europe
2020-06-28,Slovenia,1581,111,1384,86,9,2,8,Europe
2020-06-28,Somalia,2894,90,887,1917,16,0,19,Eastern Mediterranean
2020-06-28,South Africa,138134,2456,68925,66753,6334,43,1831,Africa
2020-06-28,South Korea,12757,282,11429,1046,42,0,65,Western Pacific
2020-06-28,South Sudan,1989,36,246,1707,47,0,22,Africa
2020-06-28,Spain,248770,28343,150376,70051,301,2,0,Europe
2020-06-28,Sri Lanka,2037,11,1661,365,4,0,22,South-East Asia
2020-06-28,Sudan,9257,572,4014,4671,0,0,0,Eastern Mediterranean
2020-06-28,Suriname,490,11,199,280,23,0,8,Americas
2020-06-28,Sweden,65137,5280,0,59857,0,0,0,Europe
2020-06-28,Switzerland,31617,1962,29100,555,62,0,0,Europe
2020-06-28,Syria,256,9,0,247,0,0,0,Eastern Mediterranean
2020-06-28,Taiwan*,447,7,435,5,0,0,0,Western Pacific
2020-06-28,Tajikistan,5849,52,4448,1349,50,0,57,Europe
2020-06-28,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-28,Thailand,3162,58,3053,51,0,0,0,South-East Asia
2020-06-28,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-28,Togo,642,14,401,227,27,0,5,Africa
2020-06-28,Trinidad and Tobago,126,8,109,9,0,0,0,Americas
2020-06-28,Tunisia,1169,50,1029,90,1,0,4,Eastern Mediterranean
2020-06-28,Turkey,197239,5097,170595,21547,1356,15,1413,Europe
2020-06-28,US,2549864,126361,685164,1738339,39605,241,5856,Americas
2020-06-28,Uganda,859,0,794,65,11,0,33,Africa
2020-06-28,Ukraine,43856,1142,19585,23129,924,21,235,Europe
2020-06-28,United Arab Emirates,47797,313,36411,11073,437,2,577,Eastern Mediterranean
2020-06-28,United Kingdom,284192,43634,1364,239194,407,36,0,Europe
2020-06-28,Uruguay,929,27,818,84,5,1,0,Americas
2020-06-28,Uzbekistan,7948,22,5329,2597,266,2,89,Europe
2020-06-28,Venezuela,5297,44,1649,3604,167,2,322,Americas
2020-06-28,Vietnam,355,0,330,25,0,0,0,Western Pacific
2020-06-28,West Bank and Gaza,1990,4,447,1539,175,0,1,Eastern Mediterranean
2020-06-28,Western Sahara,10,1,8,1,0,0,0,Africa
2020-06-28,Yemen,1118,302,430,386,15,6,13,Eastern Mediterranean
2020-06-28,Zambia,1557,22,1311,224,26,1,78,Africa
2020-06-28,Zimbabwe,567,6,142,419,0,0,0,Africa
2020-06-29,Afghanistan,31238,733,13934,16571,271,12,1330,Eastern Mediterranean
2020-06-29,Albania,2466,58,1438,970,64,3,54,Europe
2020-06-29,Algeria,13571,905,9674,2992,298,8,303,Africa
2020-06-29,Andorra,855,52,799,4,0,0,0,Europe
2020-06-29,Angola,276,11,93,172,9,0,12,Africa
2020-06-29,Antigua and Barbuda,69,3,22,44,0,0,0,Americas
2020-06-29,Argentina,62268,1280,21138,39850,2335,48,1004,Americas
2020-06-29,Armenia,25127,433,13297,11397,482,7,181,Europe
2020-06-29,Australia,7834,104,7037,693,70,0,30,Western Pacific
2020-06-29,Austria,17723,703,16420,600,69,1,19,Europe
2020-06-29,Azerbaijan,16968,206,9369,7393,544,8,343,Europe
2020-06-29,Bahamas,104,11,87,6,0,0,0,Americas
2020-06-29,Bahrain,26239,84,20928,5227,534,1,411,Eastern Mediterranean
2020-06-29,Bangladesh,141801,1783,57780,82238,4014,45,2053,South-East Asia
2020-06-29,Barbados,97,7,90,0,0,0,0,Americas
2020-06-29,Belarus,61790,387,45213,16190,315,4,186,Europe
2020-06-29,Belgium,61361,9732,16941,34688,66,0,0,Europe
2020-06-29,Belize,24,2,18,4,0,0,0,Americas
2020-06-29,Benin,1187,19,323,845,38,3,17,Africa
2020-06-29,Bhutan,77,0,44,33,1,0,6,South-East Asia
2020-06-29,Bolivia,32125,1071,8928,22126,601,57,411,Americas
2020-06-29,Bosnia and Herzegovina,4325,184,2366,1775,390,6,28,Europe
2020-06-29,Botswana,175,1,25,149,83,0,0,Africa
2020-06-29,Brazil,1368195,58314,757811,552070,24052,692,11793,Americas
2020-06-29,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-29,Bulgaria,4831,223,2582,2026,140,4,74,Europe
2020-06-29,Burkina Faso,959,53,830,76,0,0,0,Africa
2020-06-29,Burma,299,6,221,72,0,0,3,South-East Asia
2020-06-29,Burundi,170,1,115,54,0,0,0,Africa
2020-06-29,Cabo Verde,1165,12,608,545,10,0,38,Africa
2020-06-29,Cambodia,141,0,130,11,0,0,0,Western Pacific
2020-06-29,Cameroon,12592,313,10100,2179,0,0,0,Africa
2020-06-29,Canada,105817,8627,0,97190,637,46,0,Americas
2020-06-29,Central African Republic,3613,47,773,2793,184,2,74,Africa
2020-06-29,Chad,866,74,781,11,0,0,1,Africa
2020-06-29,Chile,275999,5575,236154,34270,4017,66,3944,Americas
2020-06-29,China,84780,4641,78031,2108,23,0,9,Western Pacific
2020-06-29,Colombia,95043,3274,38345,53424,3274,96,0,Americas
2020-06-29,Comoros,272,7,161,104,0,0,0,Africa
2020-06-29,Congo (Brazzaville),1087,37,456,594,0,0,0,Africa
2020-06-29,Congo (Kinshasa),6939,167,1050,5722,112,10,65,Africa
2020-06-29,Costa Rica,3269,15,1394,1860,139,0,28,Americas
2020-06-29,Cote d'Ivoire,9214,66,3996,5152,113,0,188,Africa
2020-06-29,Croatia,2725,107,2155,463,34,0,3,Europe
2020-06-29,Cuba,2340,86,2211,43,8,0,10,Americas
2020-06-29,Cyprus,996,19,833,144,2,0,0,Europe
2020-06-29,Czechia,11805,348,7746,3711,202,0,41,Europe
2020-06-29,Denmark,12938,605,11799,534,76,1,104,Europe
2020-06-29,Djibouti,4656,53,4433,170,13,1,85,Eastern Mediterranean
2020-06-29,Dominica,18,0,18,0,0,0,0,Americas
2020-06-29,Dominican Republic,31816,733,17280,13803,443,7,138,Americas
